Date,Close,High,Low,Open,Volume,RSI,MACD,BB_Upper,BB_Lower,Future_Close,Future_Return,Signal
2020-01-27,673.9598388671875,681.9674704241261,673.2664314282462,677.6952802850295,13387750,43.38442177495246,,,,619.8078002929688,-8.03490585807593,Sell
2020-01-28,658.3919677734375,675.5032444510476,654.7460541997162,674.8769082130656,24532236,34.96354285191126,,702.6391200682849,664.4316868164808,638.1044311523438,-3.081376689588503,Sell
2020-01-29,662.0155029296875,668.5244541677285,654.9472866809749,659.4208095162297,24746565,37.98096815328223,,703.9013081355039,661.8386271672306,647.9909057617188,-2.118469598658069,Sell
2020-01-30,645.8660278320312,661.9483606637074,644.1884717288344,661.6352224321117,22402689,31.063584851621783,,707.2093222820498,654.4350930011534,652.1512451171875,0.9731456702024944,Hold
2020-01-31,631.5059814453125,650.1158766250334,629.5152871221561,650.0040116804691,34750310,26.450496668213503,,711.806444194799,644.2236888618415,641.3478393554688,1.5584742186655822,Hold
2020-02-03,619.8078002929688,626.2720780843299,609.7647395910974,612.8291109062031,30712290,23.4016607931364,,717.6646117909291,633.176239039149,642.2201538085938,3.616016691792391,Buy
2020-02-04,638.1044311523438,640.8332667548419,625.310139999637,626.2942886767648,25383901,35.855352362171416,,718.3351167395925,628.1127226158761,649.8922119140625,1.847312161808901,Hold
2020-02-05,647.9909057617188,649.9145288544571,639.849132797698,641.9068982608502,18472100,41.39950349427128,-11.33482777570373,718.1596982321864,625.3960024514074,657.7432861328125,1.505018092750815,Hold
2020-02-06,652.1512451171875,656.2668952091881,644.2331428592124,650.4960860546478,15538577,43.60832986701016,-10.68292690887779,715.8702688930672,623.6502938510733,659.465576171875,1.1215697446645463,Hold
2020-02-07,641.3478393554688,649.7133433335028,638.9544787429636,649.1094039600182,12209212,39.44995697196237,-10.912245755930485,713.6813754340805,620.7393765190446,665.4824829101562,3.763112943350981,Buy
2020-02-10,642.2201538085938,646.6489428047836,630.9692153123326,638.8202476362594,15142476,39.94789952699143,-10.897969104159074,711.1804929090453,618.4043764757204,661.2996826171875,2.9708704554731526,Buy
2020-02-11,649.8922119140625,655.9090886918525,646.4475719077193,647.4988515504008,13999816,44.28741828425961,-10.150574281917216,709.0051553731611,617.1507528299638,656.4459228515625,1.008430446981048,Hold
2020-02-12,657.7432861328125,659.7787743619559,650.8987994375913,651.4132707150139,13533565,48.39693497007848,-8.82303595892813,707.0455498104092,616.714783441544,672.7295532226562,2.2784371054481127,Buy
2020-02-13,659.465576171875,661.076061195236,654.2986456938107,661.076061195236,13565659,49.28077159138024,-7.545003754508002,704.0048830253195,616.9035764473367,664.7443237304688,0.80045839378551,Hold
2020-02-14,665.4824829101562,671.6782959370149,650.0487633667867,660.8523610746443,21227841,52.35120770538474,-5.977732358766048,696.3914446473768,620.3387372373888,646.4028930664062,-2.8670311140745453,Sell
2020-02-17,661.2996826171875,673.7808361092095,659.5326584603905,666.1087404521531,13149130,50.081433220993226,-5.015361546626423,693.1354299797619,621.1745675788319,633.6309814453125,-4.183988273270022,Sell
2020-02-18,656.4459228515625,660.248435272722,651.9723999060855,660.248435272722,11127161,47.50740589940574,-4.59140671446869,689.0917780724477,622.2433232459117,622.7154541015625,-5.138346903500722,Sell
2020-02-19,672.7295532226562,673.9150349477495,659.8905275306022,661.7917537765035,14084409,55.72831900011427,-2.907945586001688,686.4750058876043,623.5381593955988,620.143310546875,-7.816847412733859,Sell
2020-02-20,664.7443237304688,674.6084467350322,663.7825121618259,669.687583672214,16892268,51.471278084599895,-2.192853942436954,683.2240351569948,624.9594426262084,594.3756713867188,-10.58582222242218,Sell
2020-02-24,646.4028930664062,660.7405401434429,643.9871953423907,657.4972328720769,21370214,43.29112798499821,-3.070741238288065,678.9770790511185,625.779683644194,588.7837524414062,-8.913812305459572,Sell
2020-02-25,633.6309814453125,649.2883120922913,630.7678836964259,649.2883120922913,27745062,38.68110991964684,-4.742392425742651,676.2147466605265,624.5091302925985,600.7280883789062,-5.192753200191496,Sell
2020-02-26,622.7154541015625,631.8190982347916,620.6352917833475,630.7678186366056,29362748,35.22832721463965,-6.868800609423602,676.7846528196494,620.3715727662882,599.3189086914062,-3.7571807887620468,Sell
2020-02-27,620.143310546875,623.520820005058,612.4264202255112,620.9261263497503,25054993,34.448012748188034,-8.661698237930182,676.5456242498112,616.423382097845,586.5469360351562,-5.417517844720714,Sell
2020-02-28,594.3756713867188,607.0581581658521,592.7428492925397,606.1186837322065,39315769,27.803770701957205,-12.023219466910064,681.5948364189347,606.2251342841902,568.5857543945312,-4.338992700023855,Sell
2020-03-02,588.7837524414062,612.4263145698782,582.0510718430629,606.2081051825395,29500495,26.60452623754685,-14.965952203578468,686.2587540276653,597.2889937750691,498.4184265136719,-15.347795443239107,Sell
2020-03-03,600.7280883789062,605.6713484615526,591.4007735026032,594.8454135797672,27398798,33.2293655995348,-16.148135358904597,687.8912578381213,593.7485187732069,516.0441284179688,-14.096887027450514,Sell
2020-03-04,599.3189086914062,605.6265863851147,585.0930684252744,604.8213738082619,22105261,32.852605467552834,-17.002736092605687,689.3153440884552,588.4458802767791,475.5363159179688,-20.65387742290875,Sell
2020-03-05,586.5469360351562,607.4830574986179,584.2430441036529,604.9107614105319,30510390,29.579160640972304,-18.49737851930763,690.918048155775,580.6987792368033,494.4593505859375,-15.699951664856918,Sell
2020-03-06,568.5857543945312,576.2579099445863,555.2099199542964,568.1384140570675,33734039,25.700836728237437,-20.890399143818517,693.4168647151703,569.8434136051421,454.3765563964844,-20.08653877015695,Sell
2020-03-09,498.4184265136719,555.1651580471522,489.85162058131226,554.7401548853941,88187018,16.563833141525976,-28.124599302876163,709.0028771163628,539.9644599197701,450.9319458007813,-9.527432812837224,Sell
2020-03-11,516.0441284179688,527.1832005807552,495.6671803789598,495.6671803789598,59578576,23.884118027150137,-32.06587278780228,714.4723382308019,521.8773962662684,433.261474609375,-16.041778066999754,Sell
2020-03-12,475.5363159179688,492.5357258130127,469.1391701914128,485.378101545366,55970485,19.623060194069325,-38.01973451772676,722.7582481156435,496.1558967818176,410.5359191894531,-13.668860726869998,Sell
2020-03-13,494.4593505859375,509.982477758339,421.5855519763993,446.45836059532905,73297403,26.242917484178378,-40.74163784238533,722.7388451053922,479.8469062373812,455.3831176757813,-7.9028200930674295,Sell
2020-03-16,454.3765563964844,483.00714524632815,449.5898653118392,474.4403385952524,38482258,22.09232198188548,-45.60737886864251,725.0853447837304,456.9915045815041,395.48248291015625,-12.961512352969581,Sell
2020-03-17,450.9319458007813,474.19430109253625,448.7846523850041,468.4905324264047,45445979,21.77361204484903,-49.17461067327463,722.8796145314494,437.74218112284746,422.0329284667969,-6.408731429010758,Sell
2020-03-18,433.261474609375,463.4130789981454,429.9063325319352,458.6711221665263,44730415,20.166392734923136,-52.818666220112505,719.9675676563483,417.8504071971673,484.14788818359375,11.744966159314655,Buy
2020-03-19,410.5359191894531,432.59042415453,399.1284125023437,411.6095658236809,61404010,18.29592550559352,-56.88463819235693,716.9189459711547,396.30802851615,476.96783447265625,16.181754671884455,Buy
2020-03-20,455.3831176757813,462.9657459489258,416.0383975453142,420.2882504902189,63360475,31.74938428680187,-55.84441648859786,702.5210829635508,388.9712479690664,476.6994323730469,4.680962879357799,Buy
2020-03-23,395.48248291015625,424.9854120443488,391.7247049147837,409.8648618647584,40670949,25.66957784362729,-59.171422582470655,692.0863208643311,372.4798259862548,460.9749755859375,16.560150071339446,Buy
2020-03-24,422.0329284667969,433.9325104811008,400.73893016882965,416.0383884925765,45734887,31.89486483176472,-58.98574882149984,678.7351537050903,363.3939966855347,498.2395324707031,18.05702798612354,Buy
2020-03-25,484.14788818359375,515.1494403179707,430.9128936371874,431.15893082862937,73130298,43.76168036582442,-53.21303613881241,663.1728010744325,364.0080399900205,483.3426513671875,-0.16632042317220563,Hold
2020-03-26,476.96783447265625,499.648645569476,466.2984692637249,490.2094960975014,45744488,42.832617471180825,-48.65660699810576,647.8977183139141,364.7083607876484,482.0005493164063,1.0551476388998666,Hold
2020-03-27,476.6994323730469,495.3540612398386,468.020791266076,489.8516259919914,41657940,42.79604135204556,-44.553674853098016,631.1408636091867,367.1208276749931,539.5526123046875,13.185075471718646,Buy
2020-03-30,460.9749755859375,480.81508630927294,456.30014975804846,465.5156291793591,30229866,40.60822224043752,-42.085765311073885,617.8623503362028,367.0592713678988,533.3120727539062,15.692196105878045,Buy
2020-03-31,498.2395324707031,505.41952430798887,468.8260681247117,480.4348787671312,44292810,47.46278634920484,-36.69993688351161,605.3841020096077,370.4830976974235,545.7484130859375,9.535349469289239,Buy
2020-04-01,483.3426513671875,503.093264271414,467.5734569491014,502.0419846435416,41597459,45.21615793079438,-33.25039302534856,587.4992514474592,376.6294045584002,531.9699096679688,10.060618106685544,Buy
2020-04-03,482.0005493164063,507.4996933138572,472.5390330846229,507.4996933138572,41367807,45.00945025770293,-30.275899362458688,566.9131309032176,385.48368916514175,514.388916015625,6.719570495335173,Buy
2020-04-07,539.5526123046875,543.086660841312,492.088426868368,493.0278714782651,54373624,54.59517559245078,-23.0093833555743,554.931783753428,392.7656039418845,522.53076171875,-3.154808298161884,Sell
2020-04-08,533.3120727539062,549.7970746164123,518.9296902800911,527.8767374297419,49880330,53.50603089135854,-17.551849657871628,546.0727229380147,398.0972965932352,547.5601196289062,2.6716152892294787,Buy
2020-04-09,545.7484130859375,551.4968858405396,533.6922622821191,543.0866484415843,33032857,55.41490022264949,-12.08391035645684,554.4411962695953,394.4618219188814,556.4178466796875,1.955009549806957,Hold
2020-04-13,531.9699096679688,543.5339847346166,527.8765966727111,538.5907251822866,23673784,52.82710150316623,-8.761343821950277,557.171529967475,393.3240663460016,553.5323486328125,4.0533192898639765,Buy
2020-04-15,514.388916015625,552.9283884903713,511.3245453160948,535.50397581859,35321842,49.64161415260501,-7.460821457245174,560.8731107273883,393.50774559585386,610.0106811523438,18.589390665216854,Buy
2020-04-16,522.53076171875,531.2094028193618,512.2192985890305,514.3889290016788,37455706,51.11184944758,-5.7073781073581245,564.3052427487156,392.8827546878079,613.2763671875,17.366557553523222,Buy
2020-04-17,547.5601196289062,550.2442808995188,533.535612903734,543.9813374764348,33269335,55.42068535180666,-2.271912423219192,573.2173578234767,393.2889959362888,633.8994140625,15.768002697513438,Buy
2020-04-20,556.4178466796875,562.3228590945811,537.7184814324796,548.4549490845818,36030932,56.869452489216016,1.152181794025637,582.5698160338009,394.48512781385534,639.6031494140625,14.95015000521042,Buy
2020-04-21,553.5323486328125,560.0860337092978,520.7190100428373,541.2972025264376,61371628,56.22838466377345,3.59156423634397,589.0585926235284,400.0234386264716,638.8873291015625,15.420052808037513,Buy
2020-04-22,610.0106811523438,619.5393292310587,581.5590584712065,590.5061043699907,142683366,64.63223507822825,9.967225846711584,603.4639732301292,405.5655342161598,638.3505249023438,4.645794676326728,Buy
2020-04-23,613.2763671875,619.9643142606366,605.4029383592604,611.6882791292506,65464502,65.05007433692322,15.109326269642224,619.2957083000266,405.5231240974343,655.8196411132812,6.937047667576972,Buy
2020-04-24,633.8994140625,668.7705820869983,602.674159716329,603.993843697594,134986308,67.64932440988201,20.610994713309765,629.5625557043596,419.0979698083357,642.0411376953125,1.2843873100677385,Hold
2020-04-27,639.6031494140625,659.8458688421625,636.5835122845931,641.5043758770541,58482901,68.35039432835904,25.14153440846394,640.8737454253256,429.54380218209633,653.42626953125,2.161202634766698,Buy
2020-04-28,638.8873291015625,651.1000185601599,622.7825996528488,648.6619839341811,78453401,68.15078621789078,28.34748685798957,654.9905986528879,430.9008930463308,653.4710693359375,2.2826779574551015,Buy
2020-04-29,638.3505249023438,650.2948710877204,635.2414197546999,646.3805532770238,37494672,67.99043157945567,30.49340269448373,666.094864413899,435.9348963282885,674.1387939453125,5.60636635310102,Buy
2020-04-30,655.8196411132812,668.770532341543,643.3161499559969,650.4290406318744,71345899,70.42890370136038,33.22072035307133,678.3550647846814,441.58671683152943,698.6760864257812,6.534791370345267,Buy
2020-05-04,642.0411376953125,655.372237059235,634.100578563775,644.1884308722197,53456868,66.14860142347823,33.87978411089534,683.3659233023401,454.6824745248082,705.3864135742188,9.866233199058255,Buy
2020-05-05,653.42626953125,661.6352335022636,647.409392668105,650.3172243173109,44903763,67.8853896565225,34.91826584412684,691.9175828891883,461.6494886440147,661.7470092773438,1.2734014737520147,Hold
2020-05-06,653.4710693359375,664.2970042488814,646.6489200756587,654.9249553114857,40489094,67.89237039287698,35.33753595180019,696.6289336961813,473.9509796338969,675.7871704101562,3.4150098024839184,Buy
2020-05-07,674.1387939453125,677.1360939711861,646.4253105657003,650.8988338602702,50026966,71.02183919249244,36.91202434173033,702.0055968273837,487.7881409655852,648.4658203125,-3.8082623138426217,Sell
2020-05-08,698.6760864257812,706.7731256998821,687.6264217526766,691.1605298647231,84262770,74.23288719152568,39.68233886969904,715.8154463016044,489.8906389034737,659.0556640625,-5.670785523226869,Sell
2020-05-11,705.3864135742188,722.4752932861393,703.3733222103791,706.8179027396051,67085063,75.04721041652103,41.93588958157602,728.0751029556113,494.8384163314981,650.6334228515625,-7.762127207018469,Sell
2020-05-12,661.7470092773438,701.6062261496023,655.3722604271993,700.0180784316636,100683202,61.44684814668592,39.742384074816414,731.7450545119531,502.7683243942968,636.2501220703125,-3.8529659899596598,Sell
2020-05-13,675.7871704101562,689.5833490177412,656.6169951579172,689.5833490177412,66430125,63.72459845127685,38.69093382142773,734.5890440724603,514.3060609080084,647.44970703125,-4.193252642204995,Sell
2020-05-14,648.4658203125,675.9001491489479,645.8014275181612,663.3909829522006,49266771,56.70399231620751,35.246744768145845,729.3561671951879,532.9466282149683,650.8591918945312,0.3690821485206218,Hold
2020-05-15,659.0556640625,662.3523056062347,639.0500542508714,652.101104371265,62152260,58.60752767353954,32.99140760653586,723.1470467463286,552.8082388982026,646.478759765625,-1.9083220102152552,Hold
2020-05-18,650.6334228515625,669.2616544401022,644.875632962838,663.842565100716,62796089,56.48068267704384,30.17657540204823,717.5930723994633,568.6695435673336,643.091796875,-1.1591205910556288,Hold
2020-05-19,636.2501220703125,660.0943173105137,633.6986696085636,657.9718098763932,42315854,52.94690984613021,26.47994412080243,710.2612437742912,583.9845997315681,652.8010864257812,2.6013298514761916,Buy
2020-05-20,647.44970703125,653.3881649537279,629.0698124523583,636.7469251931129,55320985,55.292474315828485,24.175371471458902,698.1483190026534,605.4892603430499,664.8585815429688,2.6888381171015787,Buy
2020-05-21,650.8591918945312,659.9813507786306,643.5207801115246,648.0367074472184,39167981,56.01137864073559,22.36627349914147,696.05528893589,611.667141484032,661.3135375976562,1.6062376983098794,Hold
2020-05-22,646.478759765625,658.4234038155449,644.1982199074185,655.6235549779989,37828973,54.79232432079478,20.344566558989868,693.6105724360715,617.432097241663,686.5802612304688,6.203065585539451,Buy
2020-05-26,643.091796875,654.6751640177939,639.5919112653286,653.9751868958597,33216635,53.817010164072194,18.25857614384688,693.2279969883768,618.7339109706074,693.51220703125,7.840313062809972,Buy
2020-05-27,652.8010864257812,656.61703698639,637.6501047337907,646.2303793438942,35667956,56.222678164343776,17.1907084477848,693.1644893748233,620.1172122853328,696.19921875,6.647987147483524,Buy
2020-05-28,664.8585815429688,668.2455271815335,654.359044090917,657.0685886567666,40126278,59.07376082776611,17.12000592092727,693.6843407268595,622.1944861774373,713.427490234375,7.305148800018507,Buy
2020-05-29,661.3135375976562,664.7456350022455,656.007329265396,662.939252230092,40022527,57.88021266110339,16.58671689232824,693.6991063550718,624.4760218187564,714.2855224609375,8.010116510802392,Buy
2020-06-01,686.5802612304688,694.7089545568629,666.5295002853659,668.358459270055,39943702,63.53519457716814,17.995454531316113,697.1978593898285,624.0533307957184,708.7760620117188,3.2328049660896667,Buy
2020-06-02,693.51220703125,695.4541060723005,686.7834677262479,689.1317954741431,22153960,64.92647717030086,19.447065685214284,701.3864140237873,625.0118830953533,694.1670532226562,0.0944246092234599,Hold
2020-06-03,696.19921875,704.4859445214847,692.4509368094127,697.712053268636,25381289,65.47634374463266,20.57709740232576,705.818298554445,624.8572934865705,709.9728393554688,1.9784021921482153,Hold
2020-06-04,713.427490234375,717.8079613810611,695.905665372641,697.2604077785676,34202350,68.84854227617828,22.60228809793512,713.4696758105281,623.2015583203313,694.4154663085938,-2.664885245666021,Sell
2020-06-05,714.2855224609375,730.6783659768879,710.6727564801458,720.291708575871,33076685,69.01089216689986,23.999847047349704,719.7039608704399,620.9819461119819,717.4918212890625,0.44888195648685353,Hold
2020-06-08,708.7760620117188,730.8590266524802,706.7439184964705,730.8590266524802,31414953,66.61037050548686,24.38179699128568,721.5466350557258,620.1492694852898,729.120361328125,2.870342327682884,Buy
2020-06-09,694.1670532226562,714.8726404733965,692.29294201313,704.6214390965813,25857161,60.5917388219363,23.237799271979497,719.6759782463984,620.8979902594609,730.5428466796875,5.2402074238697125,Buy
2020-06-10,709.9728393554688,713.3146329578219,695.4766830422209,696.8540015463917,22132647,64.34537225355234,23.337546969476875,724.8175870084907,620.5789645051813,729.4816284179688,2.747821885723202,Buy
2020-06-11,694.4154663085938,708.0761301554923,691.3897970340737,707.1955445300772,20385805,58.44453864946202,21.90869791996522,726.5954482667426,620.663932836773,747.7937622070312,7.686795367935617,Buy
2020-06-12,717.4918212890625,719.3885083960947,676.0354981246212,677.3903002260765,38548899,63.75422715298659,22.380406350613494,731.9978261949093,622.1641550062625,794.5338134765625,10.737682284528981,Buy
2020-06-15,729.120361328125,734.7201185977291,704.9826774658966,706.7439083037186,53107403,66.10453725700488,23.422563940697728,739.2647584833228,621.9036924444115,788.550048828125,8.150874759792224,Buy
2020-06-16,730.5428466796875,744.474480971934,715.9111755811775,741.9681807809915,51187003,66.39163021755317,24.08561998444168,745.4016700416648,623.757723268882,777.1473388671875,6.3794331022905935,Buy
2020-06-17,729.4816284179688,738.5586354119855,723.4980185831051,726.2752912652263,41782053,65.94289456253108,24.24597275015026,748.8103784637566,629.6721654815559,780.285888671875,6.964433136456878,Buy
2020-06-18,747.7937622070312,751.9032611106536,725.0786081018418,725.7108570793259,40471557,69.74320511900646,25.55609487454637,755.774009326666,632.7429401362245,775.79248046875,3.7441764931394457,Buy
2020-06-19,794.5338134765625,807.810625482609,750.5486065093829,754.1613131856782,105804173,76.84528695773834,30.019857382402733,773.6368468139226,629.2475648071711,786.5178833007812,-1.008884711993155,Hold
2020-06-22,788.550048828125,814.7650268662464,783.5147529061562,800.8559685231744,60198705,74.43639089465091,32.69766322278633,785.5105859956406,631.5809545317032,778.1634521484375,-1.3171765945767377,Hold
2020-06-23,777.1473388671875,796.4981230069162,774.9796793150689,790.2886927800162,37962078,69.9372690740637,33.513418420245216,791.591618389847,638.9054763367154,769.5606079101562,-0.9762281330191627,Hold
2020-06-24,780.285888671875,800.5398941664224,772.9926883895107,783.9212306484618,51586221,70.46640157777577,34.02099220985053,797.331273282132,645.9143016690399,784.68896484375,0.5642901192753182,Hold
2020-06-25,775.79248046875,789.837054705863,773.6022450212416,779.9019790081456,39679374,68.60465264811816,33.672511849778175,801.6755065848503,652.6634582588998,798.1976928710938,2.8880419656563383,Buy
2020-06-26,786.5178833007812,791.1919028764127,775.3860969939733,780.7149415817722,30921913,70.60124920341654,33.87134128817672,805.7583371778347,661.1010622362277,810.689697265625,3.073269467618695,Buy
2020-06-29,778.1634521484375,785.6598967514907,774.7313543352946,780.3762638421109,25621946,67.02560949072742,32.97467079855062,809.4847624244162,666.5329560814432,839.6640014648438,7.903294500224716,Buy
2020-06-30,769.5606079101562,786.2243641857787,765.6994455798191,784.418040909027,30276420,63.461418247165206,31.21010468312818,811.4825308881566,672.1400277055934,826.8092651367188,7.439135610387961,Buy
2020-07-01,784.68896484375,789.8371415415186,771.3443662186169,776.7409392467646,28464103,66.80440790210861,30.67875965084033,814.9917562807408,677.4797769223843,815.2694702148438,3.89714992069285,Buy
2020-07-02,798.1976928710938,801.485081567038,786.725864305351,790.3306639056832,28789533,69.48882307914188,30.990467520592688,821.0452197687828,679.9033336980142,827.1719970703125,3.6299659167140694,Buy
2020-07-03,810.689697265625,813.0022452904714,801.6664242784979,807.0168938963399,29434266,71.76283487560647,31.87802853810388,828.4421070243147,682.1468639229508,851.5665893554688,5.04223653362284,Buy
2020-07-06,839.6640014648438,842.4752438841282,812.5941218966552,818.4434059167284,47016185,76.194583407727,34.52146923109899,840.3889194483222,683.2888454442559,877.3894653320312,4.492923812545635,Buy
2020-07-07,826.8092651367188,845.3546275122593,819.032966945957,843.3822180562978,35189589,70.87950662500603,35.17368489053422,845.4287969380226,691.5131891459617,869.227783203125,5.13038736441736,Buy
2020-07-08,815.2694702148438,832.0237061429656,811.6420023700266,827.0813186844387,26204095,66.40151735290306,34.363286910391935,848.3363773442379,699.135271825684,836.1272583007812,2.558391899606023,Buy
2020-07-09,827.1719970703125,832.0463807901345,809.9416146203339,820.257200151335,36418942,68.60471071569836,34.28624463054132,848.9428903338577,711.8044119122361,835.8552856445312,1.0497561093670147,Hold
2020-07-10,851.5665893554688,854.5365672443328,827.1719444149811,829.0990778284718,43759967,72.57417363661767,35.78116479721734,855.9602039128876,718.1945751398467,866.824462890625,1.7917416824331476,Hold
2020-07-13,877.3894653320312,883.1480175589572,861.5193398778321,863.0383306607164,69608392,76.02915933725811,38.6045805065927,868.5479553206023,720.4337341325227,870.5426025390625,-0.7803675634944723,Hold
2020-07-14,869.227783203125,880.4275378777578,855.7608760819069,876.9361375023506,67331128,72.9031340884216,39.72564574432067,876.2005769545824,726.6496061508863,893.96240234375,2.8455854286522393,Buy
2020-07-15,836.1272583007812,897.2498214760561,815.2694681656544,878.7271275560773,139669773,61.80444053477476,37.510761585153205,875.1921303795941,738.322615714156,908.67626953125,8.676790585431506,Buy
2020-07-16,835.8552856445312,847.4631233403054,821.8215599703974,837.4876162694775,60961724,61.721295610779705,35.326284592313755,875.0334788552129,747.2874195822872,933.0709228515624,11.630678046387873,Buy
2020-07-17,866.824462890625,870.5879376546745,833.4065484579826,836.5805972770396,49726765,67.14189897082197,35.68269670482255,882.5386298749312,747.0113335039752,973.1315307617188,12.263967206992342,Buy
2020-07-20,870.5426025390625,876.0291396123432,861.3606541786958,869.5904298045907,36592938,67.73268997641759,35.8519002782607,889.6498897565975,748.0993289934024,977.6885375976562,12.307948484782623,Buy
2020-07-21,893.96240234375,896.4336259674744,878.0696681167741,879.2032442811862,42173371,71.24034771051312,37.44414465465309,899.8957125900492,749.535012507607,987.437255859375,10.456239912389702,Buy
2020-07-22,908.67626953125,911.39684028734,889.0426683207968,899.1541819328522,59771457,73.21070113014363,39.43867145277079,911.7719405895924,750.4978225940013,950.6866455078124,4.623250038017815,Buy
2020-07-23,933.0709228515624,943.0010338235652,902.940391134032,908.6536081303096,58333751,76.13052030117208,42.49790357995039,926.8657783291636,751.1318290927114,956.2185668945312,2.4808022065704547,Buy
2020-07-24,973.1315307617188,980.771821076851,933.0708895039388,933.1615612066566,120597372,79.98791824668987,47.60614928405005,950.407039866242,746.2519323017269,937.2877197265624,-3.6833469990536245,Sell
2020-07-27,977.6885375976562,997.0047292904096,964.8564523008032,987.9361194684092,80304827,80.3764055946145,51.42933778233339,969.588365985916,747.0231147269745,910.9434814453124,-6.826821997560449,Sell
2020-07-28,987.437255859375,994.8281988813133,975.1719293046234,977.688488793748,55114422,81.21647326453326,54.61629959779407,986.1139447635436,752.2852007442691,975.1492919921876,-1.2444298404047018,Hold
2020-07-29,950.6866455078124,989.7497164572248,938.806733983119,987.5279599955765,72663399,69.19135708293668,53.55912640980762,992.7948951959232,762.2040183782956,964.1989135742188,1.421316700960782,Hold
2020-07-30,956.2185668945312,970.2068959629854,939.5096069794464,951.7522658851112,72857444,69.91348342729799,52.56178927730787,999.5272627256804,771.2737382508822,967.6676025390624,1.1973241307908988,Hold
2020-07-31,937.2877197265624,965.3551074174673,930.8036739652496,958.7803899595892,74958061,64.35446589573971,49.67125198599797,1002.576074266164,780.8847289564923,973.2675170898438,3.8387142609505065,Buy
2020-08-03,910.9434814453124,932.708168854675,908.268186395727,930.1236054784066,46715383,57.50237430364445,44.73899718562996,1003.7729540769724,786.8157971437308,961.2062377929688,5.517659149161368,Buy
2020-08-04,975.1492919921876,982.5855710982528,906.9759241686488,916.203269273076,92041055,66.78468690824482,45.48667991061211,1011.7291452902948,793.6936086159551,967.5316162109376,-0.7811804657815441,Hold
2020-08-05,964.1989135742188,995.7350350128564,960.5034420662862,983.4924363615606,74549993,64.20880705523476,44.68057003603826,1014.5130121144228,805.8026861277646,964.7203369140624,0.0540783994363524,Hold
2020-08-06,967.6676025390624,982.9029063632008,955.7423553761496,978.0511909769216,49322975,64.67361001142166,43.81652671798588,1017.0663313249476,817.2989274641149,962.2037963867188,-0.5646366725523475,Hold
2020-08-07,973.2675170898438,978.41397565965,961.3649973579196,965.7178986420788,32984416,65.45361264794637,43.08695289486775,1021.230182571796,825.305168990704,958.4630126953124,-1.5211135822962782,Hold
2020-08-10,961.2062377929688,981.6786719644748,955.878435955378,979.0034370833714,26958997,62.26475066829564,41.06217673176389,1024.377578999086,830.5394498095078,948.2835083007812,-1.344428384262201,Hold
